,id,epoch,grad_norm,learning_rate,model_norm,train_loss,train_score,val_loss,val_score,grad_norm_std,learning_rate_std,model_norm_std,train_loss_std,train_score_std,val_loss_std,val_score_std,name,dampening,lr,lr_schedule,momentum,weight_decay,beta,bias_correction
1623,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,23,6.863569418589274,0.0001,111.96827189127605,2.0949497374471027,0.44786,2.342067588297526,0.40276666666666666,0.17889635656771985,0.0,0.003904650281133389,0.022385030594263774,0.00481613953286241,0.020824572407887692,0.003059956426704996,adam,none,0.0001,constant,none,0,none,none
1624,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,24,6.642153104146321,0.0001,112.01162465413411,2.0406300900268555,0.4589733333333333,2.299979686991374,0.41209999999999997,0.14862858320808045,0.0,0.004246841548326596,0.010259981904159983,0.0043061970848224385,0.015903692234948447,0.004059556626036888,adam,none,0.0001,constant,none,0,none,none
1625,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,25,6.2990296681722,0.0001,112.05501810709636,2.034811076456706,0.46101333333333333,2.33162137705485,0.40996666666666665,0.31284821365883164,0.0,0.004295358155299211,0.022132339701270567,0.004260250383878099,0.024468217011991394,0.0022722969289539117,adam,none,0.0001,constant,none,0,none,none
1626,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,26,6.124359289805095,0.0001,112.09830474853516,1.9666297534179689,0.47574,2.256046317545573,0.41873333333333335,0.301348187017214,0.0,0.004410265200665444,0.02287076218085892,0.00613070958372684,0.036714040431303184,0.006459360133429112,adam,none,0.0001,constant,none,0,none,none
1627,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,27,6.487557252248128,0.0001,112.14144643147786,1.934461673380534,0.48313999999999996,2.2426206237792967,0.4232,0.21342474788437726,0.0,0.004490190905381783,0.01564479594819482,0.004589509777743161,0.025449685033571694,0.0028478061731796525,adam,none,0.0001,constant,none,0,none,none
1628,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,28,6.26750373840332,0.0001,112.18465169270833,1.8996980995686847,0.49004000000000003,2.223150745646159,0.4316,0.604811862386367,0.0,0.004681454757201329,0.04216732877842806,0.011016496720827357,0.05093731543769296,0.01268897158953398,adam,none,0.0001,constant,none,0,none,none
1629,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,29,6.379067420959473,0.0001,112.2274398803711,1.8703428536987303,0.49754000000000004,2.2043671539306637,0.4326666666666667,0.1627651115463836,0.0,0.005041402072201293,0.009670949758599712,0.003335445997164397,0.013250975684289125,0.0028448784391135783,adam,none,0.0001,constant,none,0,none,none
1630,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,30,6.378534317016602,0.0001,112.2703145345052,1.837791455891927,0.50324,2.2154701176961265,0.43406666666666666,0.41482057618927026,0.0,0.005173524628537304,0.04126936802005205,0.010325715471578695,0.05006651546517396,0.009789960844320737,adam,none,0.0001,constant,none,0,none,none
1631,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,31,6.758361180623372,0.0001,112.31353251139323,1.80684412302653,0.5112333333333333,2.1810812896728518,0.4428666666666667,0.8103130656876921,0.0,0.005266506075487748,0.02389704898830258,0.006872127278604027,0.021643229640122108,0.005277625728803931,adam,none,0.0001,constant,none,0,none,none
1632,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,32,7.113659540812175,0.0001,112.3571548461914,1.7596958079020182,0.5202533333333333,2.1422787658691407,0.4482,0.5088805625352726,0.0,0.005572947623859117,0.024109526243976,0.006766988498093745,0.029477310789670502,0.008753856293085937,adam,none,0.0001,constant,none,0,none,none
1633,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,33,6.780307451883952,0.0001,112.40015665690105,1.7395598576863607,0.5268666666666667,2.1323280532836915,0.44956666666666667,0.1456079429957841,0.0,0.0049830304675962615,0.023992511297214643,0.006597706672271316,0.03151002177820818,0.005976899976855322,adam,none,0.0001,constant,none,0,none,none
1634,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,34,6.953532059987386,0.0001,112.44357045491536,1.7083698471069335,0.5329799999999999,2.120880457051595,0.4577333333333333,0.7210318093628167,0.0,0.005973856516992212,0.04133460022618693,0.01168960221735538,0.04424409649723357,0.007447370900749705,adam,none,0.0001,constant,none,0,none,none
1635,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,35,6.6846855481465655,0.0001,112.48686981201172,1.6939339259847006,0.5352133333333334,2.1262497848510744,0.45703333333333335,0.05581214864555251,0.0,0.005833514086053066,0.020195984428448374,0.006463229326995438,0.04700386088729419,0.009485427419643937,adam,none,0.0001,constant,none,0,none,none
1636,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,36,7.083032608032227,0.0001,112.53060658772786,1.6590657177734374,0.5449866666666666,2.095267291768392,0.4673333333333333,0.4488094260210973,0.0,0.006066713643846553,0.02518986742351321,0.005589502064883194,0.027265630789676257,0.007912226825194876,adam,none,0.0001,constant,none,0,none,none
1637,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,37,7.237574577331543,0.0001,112.57377115885417,1.6422771822102866,0.5477733333333333,2.0994913447062173,0.4641,0.7396168606539247,0.0,0.006495910119030964,0.034362164147670037,0.00804590164825131,0.049216620664554796,0.01040000000000002,adam,none,0.0001,constant,none,0,none,none
1638,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,38,6.986777305603027,0.0001,112.6171646118164,1.6128301174926758,0.5543133333333333,2.093421522521973,0.4669666666666667,0.32179577932708386,0.0,0.006339783554825555,0.046776969778044776,0.010751917658414859,0.05460736845434702,0.007518200139217733,adam,none,0.0001,constant,none,0,none,none
1639,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,39,6.984230359395345,0.0001,112.66087849934895,1.5611634735107423,0.5669933333333333,2.04031493733724,0.4778,0.14547016552255992,0.0,0.006233090820064327,0.020756747870469622,0.006042924236934715,0.017190200686629808,0.003616628264005009,adam,none,0.0001,constant,none,0,none,none
1640,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,40,6.398670355478923,0.0001,112.7041244506836,1.5370924009195963,0.5754933333333333,2.02864891611735,0.4809333333333334,0.4685633579873741,0.0,0.006514573756839076,0.010121214379230853,0.0017390035460956895,0.02122190815912756,0.002800595174839298,adam,none,0.0001,constant,none,0,none,none
1641,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,41,7.2041575113932295,0.0001,112.74757385253906,1.5152904545084638,0.5783533333333334,2.0421542119344074,0.4774333333333333,1.061858772508693,0.0,0.006360009900121829,0.012968087889035576,0.004101625693957631,0.03473441532512858,0.007250057471036608,adam,none,0.0001,constant,none,0,none,none
1642,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,42,7.254800001780192,0.0001,112.79110209147136,1.4992250573730468,0.5831333333333334,2.0195023422241207,0.48643333333333333,0.34669202398738314,0.0,0.006708916370412598,0.004697512111173815,0.002482928378615302,0.004114480666625457,0.002615976554431159,adam,none,0.0001,constant,none,0,none,none
1643,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,43,6.710745493570964,0.0001,112.83467102050781,1.489313258972168,0.5841666666666666,2.0406231943766273,0.4811,0.2857904507638919,0.0,0.007067624188262874,0.016213378411311704,0.0046148600556608,0.018471670156288898,0.005538050198400172,adam,none,0.0001,constant,none,0,none,none
1644,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,44,6.891894499460856,0.0001,112.87813313802083,1.4597495998128256,0.59,2.0269516006469726,0.48793333333333333,0.7140974369326182,0.0,0.006851010790877793,0.020657586518462872,0.005468601283692204,0.015496479203435717,0.003326158945891424,adam,none,0.0001,constant,none,0,none,none
1645,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,45,7.069756984710693,0.0001,112.92148844401042,1.4553381388346356,0.5918466666666666,2.0464081268310546,0.484,0.5421559869144617,0.0,0.006841513936422961,0.032702404062608645,0.008257368426643735,0.04112742522617656,0.014091486791676712,adam,none,0.0001,constant,none,0,none,none
1646,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,46,6.944539546966553,0.0001,112.96490732828777,1.405992503560384,0.6058466666666668,2.0052532287597655,0.49056666666666665,0.48989792110530017,0.0,0.00700290455554663,0.02050267040368208,0.0056199762751574815,0.032306109562461195,0.007266590213665089,adam,none,0.0001,constant,none,0,none,none
1647,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,47,7.01920747756958,0.0001,113.00811767578125,1.3890765661621094,0.60942,2.009644205729167,0.49363333333333337,0.602622761204047,0.0,0.007492718017498857,0.009461288653405056,0.002650962089506405,0.023827242529387622,0.002450170062124934,adam,none,0.0001,constant,none,0,none,none
1648,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,48,7.1708221435546875,0.0001,113.05242919921875,1.3538661175028484,0.6189466666666666,1.9705671778361002,0.4981333333333333,0.13965332264676733,0.0,0.007554999989286548,0.013834247442990071,0.0026650578480275863,0.02529907361407102,0.006815668223537096,adam,none,0.0001,constant,none,0,none,none
1649,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,49,7.158579667409261,0.0001,113.09579467773438,1.346413535308838,0.6194866666666666,1.9831531585693358,0.5018,0.16289176106466963,0.0,0.007737891260070328,0.009019170363600561,0.0018508736675778873,0.023970748056359605,0.0003464101615137373,adam,none,0.0001,constant,none,0,none,none
1650,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,50,7.143033345540364,0.0001,113.13975779215495,1.3230799842325847,0.6250066666666667,1.9830110992431642,0.4999,0.8374739108618295,0.0,0.00799549748199883,0.0030616800267591325,0.0015078903585252284,0.009931098292661946,0.0034044089061097856,adam,none,0.0001,constant,none,0,none,none
1651,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,51,6.8118259112040205,0.0001,113.18348185221355,1.326813665822347,0.6236466666666667,2.0121158111572264,0.49596666666666667,0.2563335264377722,0.0,0.008039189473535557,0.02719219674027082,0.006497886835990074,0.01938072283510727,0.0046371686763943916,adam,none,0.0001,constant,none,0,none,none
1652,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,52,6.892177740732829,0.0001,113.2273457845052,1.2712940550231935,0.6369533333333334,1.9713240254720052,0.5012,0.37626483758668405,0.0,0.008509457882135441,0.009146622767972625,0.0026103128803523475,0.019058356967807017,0.0027838821814150285,adam,none,0.0001,constant,none,0,none,none
1653,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,53,7.703793525695801,0.0001,113.27098592122395,1.275633937784831,0.6351466666666666,1.9848799835205078,0.5033666666666666,0.3459433336905239,0.0,0.008642741424467875,0.021667492503230513,0.004316495492101604,0.016498560016096318,0.0018175074506953269,adam,none,0.0001,constant,none,0,none,none
1654,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,54,7.008376439412435,0.0001,113.31518046061198,1.2462406101989745,0.6442599999999999,1.9717105656941731,0.5088,0.17132183492174938,0.0,0.008548028699014613,0.013049347446939981,0.004135359718331591,0.012718932688080243,0.0035000000000000786,adam,none,0.0001,constant,none,0,none,none
1655,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,55,7.222944259643555,0.0001,113.3593521118164,1.2158524634806316,0.6514933333333334,1.9627219762166341,0.5115,0.2535858942545674,0.0,0.007818796928211186,0.04624693797004069,0.013501412271808242,0.05016496907031594,0.008571464285639834,adam,none,0.0001,constant,none,0,none,none
1656,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,56,7.603219668070476,0.0001,113.40350850423177,1.2119330863444011,0.6520800000000001,1.9828064336140951,0.5094,0.7692448191795769,0.0,0.00817540206210492,0.02032614828536814,0.0048484224238406004,0.027971853349773694,0.0021071307505706096,adam,none,0.0001,constant,none,0,none,none
1657,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,57,7.366687138875325,0.0001,113.44741312662761,1.1950275792948404,0.6562933333333333,1.9912540471394857,0.5064333333333333,0.794488852943322,0.0,0.007933118883065762,0.021355069082391116,0.004030698864134339,0.05375526996643268,0.010688467305153456,adam,none,0.0001,constant,none,0,none,none
1658,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,58,7.298768520355225,0.0001,113.49136352539062,1.1876096808369956,0.65662,1.996648045349121,0.5074333333333333,0.30116278652282025,0.0,0.008034806576335657,0.015459996790250891,0.00233332380950442,0.01778363337376535,0.0028095076674274104,adam,none,0.0001,constant,none,0,none,none
1659,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,59,7.155100027720134,0.0001,113.5357437133789,1.1517904717508953,0.6669733333333333,1.9634055643717447,0.5139666666666667,0.3682187457463465,0.0,0.008038569181067972,0.005869823483282332,0.0023920144927096804,0.009304176004567045,0.0048839874419713235,adam,none,0.0001,constant,none,0,none,none
1660,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,60,6.9043952624003095,0.0001,113.57959238688152,1.1573798729960123,0.6646,1.9859539728800455,0.5094333333333333,0.08063164286210828,0.0,0.00813328645003521,0.028241643027604072,0.008954909268105413,0.014377456019918647,0.004233595792388915,adam,none,0.0001,constant,none,0,none,none
1661,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,61,7.50050687789917,0.0001,113.6234842936198,1.1111200188191732,0.6780933333333333,1.9653403620402017,0.5158333333333333,0.43481920328788237,0.0,0.008511677285929435,0.02096860161790185,0.0071125335382923646,0.03782100762522003,0.0032129944496269657,adam,none,0.0001,constant,none,0,none,none
1662,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,62,7.536917845408122,0.0001,113.66711171468098,1.0957922531636557,0.6825066666666667,1.95319957224528,0.5195333333333333,0.3944170648867046,0.0,0.008815772258645096,0.028975632071514795,0.008148382252529294,0.051618511334056226,0.004331666346030513,adam,none,0.0001,constant,none,0,none,none
1663,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,63,7.2094442049662275,0.0001,113.71150461832683,1.100953622233073,0.67902,1.982699693806966,0.5147333333333334,0.3914892125448975,0.0,0.00884516457938268,0.014569891983579667,0.00418989260005549,0.018382488489154518,0.0034530180036213783,adam,none,0.0001,constant,none,0,none,none
1664,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,64,7.923428217569987,0.0001,113.75590006510417,1.0856594064331055,0.6836266666666667,1.986025880432129,0.5129,0.38153674296195406,0.0,0.008909517080764633,0.022163740346498702,0.004478273476836067,0.011071504359965924,0.002078460969082672,adam,none,0.0001,constant,none,0,none,none
1665,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,65,7.692106405893962,0.0001,113.80018107096355,1.0694078445434572,0.6858133333333333,2.008330364481608,0.5141333333333333,0.10612775008303574,0.0,0.008904913251582552,0.022568816495991437,0.0068453000908165855,0.04589905572832711,0.005357549190939233,adam,none,0.0001,constant,none,0,none,none
1666,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,66,7.603851318359375,0.0001,113.84415690104167,1.0446099326578777,0.69502,1.9884946024576822,0.5136,1.1781720206091055,0.0,0.009352176213968551,0.004284911325322886,0.00019287301521981167,0.03870865868747405,0.006710439627923032,adam,none,0.0001,constant,none,0,none,none
1667,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,67,7.118131796518962,0.0001,113.88861083984375,1.033992791493734,0.6949733333333333,1.9905759068806965,0.5188,0.23719038338582585,0.0,0.009177432265122317,0.016671782112984736,0.004583550297894962,0.031763761791472715,0.0024637369989510246,adam,none,0.0001,constant,none,0,none,none
1668,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,68,7.39565642674764,0.0001,113.93258158365886,1.0476518535868327,0.6920999999999999,2.039518414815267,0.5119666666666667,1.0800050299671173,0.0,0.009317100608657376,0.04068256045527131,0.011755866620543154,0.04626993460670684,0.014164156640383964,adam,none,0.0001,constant,none,0,none,none
1669,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,69,7.943566958109538,0.0001,113.97683715820312,1.0170675077819824,0.6993466666666667,2.014265325419108,0.5172666666666667,0.284551053962967,0.0,0.009547988365256882,0.025358461836523852,0.009476293227487905,0.039128320063020625,0.003028751117760086,adam,none,0.0001,constant,none,0,none,none
1670,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,70,7.790297667185466,0.0001,114.02115122477214,0.9599872336324057,0.7178,1.956791041056315,0.5258333333333334,0.7233318668504242,0.0,0.00949933254753169,0.020554143372404066,0.004769696007084784,0.024882302414522668,0.004823207784590384,adam,none,0.0001,constant,none,0,none,none
1671,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,71,7.591592470804851,0.0001,114.06569925944011,0.9833988354492188,0.7106466666666668,2.0098010584513344,0.5201,0.13608225803877266,0.0,0.009129661126145926,0.0253705656283672,0.008162262758165421,0.04941827166907063,0.008478797084492621,adam,none,0.0001,constant,none,0,none,none
1672,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,72,7.984492301940918,0.0001,114.1097895304362,0.976278078104655,0.71206,2.0258786829630533,0.5180333333333333,0.2523822046254242,0.0,0.009052289739579887,0.032558875267694146,0.010176384426700824,0.04140457891776072,0.007885006869580574,adam,none,0.0001,constant,none,0,none,none
1673,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,73,7.686612447102864,0.0001,114.15416971842448,0.9440004324340819,0.7192,2.0088064905802407,0.5221666666666667,1.0420160826358837,0.0,0.009027009636408477,0.03352917132287507,0.00781506237978947,0.03906507701791287,0.00829477747340656,adam,none,0.0001,constant,none,0,none,none
1674,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,74,7.356318473815918,0.0001,114.19840494791667,0.9338093073018392,0.7235333333333333,2.0107131958007813,0.5246333333333334,0.5935334433503482,0.0,0.009246015145938986,0.00788271972023151,0.003265598464804409,0.004592398306945415,0.0020599352740640594,adam,none,0.0001,constant,none,0,none,none
1675,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,75,7.38102912902832,0.0001,114.24244944254558,0.9105365203857422,0.7300866666666667,2.00977668355306,0.5216666666666666,0.664130770674128,0.0,0.009609779936380212,0.0261078096184532,0.008751236103164698,0.04067836167239239,0.007526176541467327,adam,none,0.0001,constant,none,0,none,none
1676,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,76,8.144813696543375,0.0001,114.28651936848958,0.9155488750712077,0.7266,2.0295226450602217,0.5219666666666667,0.3550878315059437,0.0,0.009881009482711258,0.02998213741353643,0.009311047202114245,0.04375729373040989,0.005746593193652455,adam,none,0.0001,constant,none,0,none,none
1677,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,77,7.14432954788208,0.0001,114.33055369059245,0.9329715664164225,0.7208333333333333,2.070155618794759,0.5145333333333334,0.5187649279540668,0.0,0.010204754638717452,0.044177973845651544,0.01564596220541689,0.0730785301549408,0.014100472805311641,adam,none,0.0001,constant,none,0,none,none
1678,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,78,7.5016859372456866,0.0001,114.37563832600911,0.8798107741800943,0.7390933333333334,2.0330419611612958,0.5234,0.6765281474494642,0.0,0.01073283724173311,0.016932658982046083,0.0034960739885382714,0.041633142099100844,0.0019672315572906037,adam,none,0.0001,constant,none,0,none,none
1679,name=adam:lr=0.0001:lr_schedule=constant:weight_decay=0,79,7.760348955790202,0.0001,114.4200439453125,0.8703247543334961,0.7400333333333333,2.0432092366536456,0.5247666666666667,0.39555679769772684,0.0,0.010962351490800108,0.03256936482875828,0.00981664572719894,0.016941324349820732,0.006074811382531399,adam,none,0.0001,constant,none,0,none,none
