id,epoch,grad_norm,learning_rate,model_norm,train_loss,train_score,val_loss,val_score,grad_norm_std,learning_rate_std,model_norm_std,train_loss_std,train_score_std,val_loss_std,val_score_std,name,beta,bias_correction,lr,lr_schedule,weight_decay,dampening,momentum
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,0,4.5382011731465655,0.0001,110.96892547607422,5.053848346557618,0.012266666669050852,4.758467764027913,0.011566666666666668,0.2509156871208352,0.0,0.0009024964261215384,0.02408997120348223,0.0006217180497084952,0.00427258511289435,0.0002886751345948133,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,1,3.864771048227946,0.0001,110.9577865600586,4.584933275400798,0.028646666669050847,4.497480149841309,0.029800000000000004,0.3076001973954936,0.0,0.0009519332251270887,0.0030907463799043065,0.002446330585455149,0.003074670409488285,0.002325940669922603,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,2,3.680798133214315,0.0001,110.96348063151042,4.32010628112793,0.055353333332538605,4.314958333841959,0.05333333333333334,0.13617131243502706,0.0,0.0007290896803644717,0.012876289931498062,0.0008025791764144896,0.007440061116574315,0.0022678918257565406,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,3,4.384424686431885,0.0001,110.98843129475911,4.067270420989991,0.09227333333651226,4.076270811843872,0.08766666666666667,0.17751626644392546,0.0,0.0010995154896886454,0.015606672168888981,0.003125721255038687,0.02409888212992158,0.0043154760262725765,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,4,4.714378039042155,0.0001,111.02622985839844,3.837149313583374,0.12310000000238419,3.850563484446208,0.12066666666666666,0.14166443397358236,0.0,0.0007667826177522116,0.010411684784973707,0.003253736314066989,0.02496334586690939,0.00327465010853577,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,5,4.983470280965169,0.0001,111.07023366292317,3.6564825033569335,0.15005333334287008,3.662830197652181,0.1509,0.4497800212843758,0.0,0.00074897705624174,0.017311680003225135,0.0019718350210192505,0.023861954788912218,0.0055749439459065455,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,6,5.459416548411052,0.0001,111.11747233072917,3.4746524627939857,0.1797266666698456,3.478578630193075,0.18603333333333336,0.3021669944922466,0.0,0.0006488275628231092,0.013955902784313322,0.004618672241926036,0.014036616420811577,0.005036202272877178,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,7,5.805478413899739,0.0001,111.16525268554688,3.329560651906332,0.2061800000079473,3.3583364938100178,0.2079,0.3134405775068277,0.0,0.0008675732034082467,0.012487288279637796,0.0012219656466838974,0.018023829347194386,0.003132091952673158,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,8,5.592759132385254,0.0001,111.21314239501953,3.2033920254007975,0.22884666668574014,3.237786008580526,0.22830000000000003,0.21256198980074634,0.0,0.0005379128948081153,0.02065688532308091,0.005508623540003998,0.03109099889283948,0.0071337227308047235,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,9,5.692941029866536,0.0001,111.26048787434895,3.0769996724700928,0.2515200000127156,3.1111810702006024,0.25166666666666665,0.14025992599309328,0.0,0.0010717421216704624,0.006706993408151944,0.0008861151088184382,0.0030995623978602948,0.0012741009902411042,adabelief,none,none,0.0001,constant,0,none,none
