id,epoch,grad_norm,learning_rate,model_norm,train_loss,train_score,val_loss,val_score,grad_norm_std,learning_rate_std,model_norm_std,train_loss_std,train_score_std,val_loss_std,val_score_std,name,beta,bias_correction,lr,lr_schedule,weight_decay,dampening,momentum
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,0,6.3155624071757,0.0001,109.56640116373698,1.5960304604339601,0.39361333334287013,1.552337541516622,0.40673333333333334,0.7820789492410509,0.0,0.00017336249763108403,0.021585298226068084,0.009245114026742725,0.034526392090244856,0.009221894237808918,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,1,8.320018768310547,0.0001,109.65102132161458,1.350226012763977,0.5084666666857401,1.308865687942505,0.5258333333333334,0.6473194773736728,0.0,0.0005627335763224064,0.15864491210868897,0.049095964523020126,0.11153880720651668,0.0323470761172217,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,2,8.328068733215332,0.0001,109.75570933024089,1.0900328982671101,0.6098600000254314,1.0776840865453083,0.6158,1.1918916610252106,0.0,0.0008632124129728671,0.031218621416047487,0.01030658041305603,0.029674219944939694,0.006794850991743651,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,3,7.052580833435059,0.0001,109.87697347005208,0.9646217630259196,0.6539400000127157,0.9809139295895895,0.6499666666666667,1.697445059236801,0.0,0.0010959893672676498,0.026311728106065864,0.002324392404062873,0.025527987199911683,0.005196473162957117,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,4,8.664347966512045,0.0001,110.01753234863281,0.8477764270337422,0.7009066666984558,0.8977966504732767,0.6888666666666667,0.9907311210916233,0.0,0.0015631324263045091,0.03345726473263164,0.009039122366220028,0.06097920940915587,0.01288461615001907,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,5,7.1435699462890625,0.0001,110.17358907063802,0.795108085676829,0.7241000000254313,0.8102365113258362,0.7218,0.4723969263669926,0.0,0.0034935657633561497,0.04711062661776867,0.012975376653463312,0.02808659652046208,0.005406477596365306,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,6,8.73544708887736,0.0001,110.34082285563152,0.7006509826151529,0.7550600000254314,0.7434598730087281,0.7459666666666666,1.3135499301837759,0.0,0.003023631501401635,0.020191044323668816,0.006914419715541526,0.01975100937293589,0.006601010023726133,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,7,8.515940189361572,0.0001,110.51576741536458,0.7327653656768799,0.746786666692098,0.8034141052246094,0.7307333333333333,2.171303694127691,0.0,0.004492996581787236,0.07050721632329113,0.02379980110641526,0.07880157621806912,0.01849252101075818,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,8,7.108683427174886,0.0001,110.70057169596355,0.6407973001162212,0.7789066666730244,0.7161416916847229,0.7616666666666667,0.7028474702775824,0.0,0.002579190516885317,0.08556275293897157,0.026638335810393966,0.09328876594893677,0.02607610656009319,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,9,8.166558742523193,0.0001,110.89436594645183,0.5661515067418416,0.8063866666666666,0.6463034605026245,0.7852666666666668,1.0533416772448958,0.0,0.0019787409940571297,0.012972519108726436,0.0032301289676354107,0.02324153190216756,0.004225320500664258,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,10,7.240212281545003,0.0001,111.0946528116862,0.526553665453593,0.8180933333396911,0.6130140138467154,0.7932666666666667,1.7889767044148626,0.0,0.006071370032801987,0.007882233020218692,0.00276009662643315,0.019649779779512537,0.0013650396819629438,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,11,6.665955384572347,0.0001,111.3045171101888,0.5252254763412475,0.8195600000063578,0.6197869997024535,0.7927666666666667,0.5124369137550476,0.0,0.0053678867851853,0.03626753938647488,0.011738466689320813,0.04456759668435579,0.011451782976171616,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,12,7.082075595855713,0.0001,111.52121225992839,0.49524105036099747,0.8284666666984558,0.600274765475591,0.8012333333333334,1.0828073747146336,0.0,0.00732848652371362,0.02915484703054366,0.011391230501127331,0.026207963695998936,0.010265151403332253,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,13,8.089887460072836,0.0001,111.74662017822266,0.47225770737648004,0.8383533333524068,0.5932751046657563,0.8050666666666667,1.8512291563568137,0.0,0.0057066494114220824,0.07216946798147666,0.024200068901636507,0.09555258739897397,0.029974878370617828,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,14,7.007179419199626,0.0001,111.9760971069336,0.4312312636820475,0.8499933333524069,0.558364151708285,0.8123,0.9359552906397793,0.0,0.005043041327343543,0.015084981326493566,0.006308734679223962,0.013252852401439613,0.004077989700820756,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,15,7.09862756729126,0.0001,112.21131388346355,0.3896321606318156,0.8662466666793822,0.5226553158680599,0.8238,0.7689343711520811,0.0,0.003669606587756905,0.023406149121951277,0.008751007534344773,0.03275308862226028,0.00995791142760363,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,16,8.14831797281901,0.0001,112.44874827067058,0.36634542387644453,0.8733933333651226,0.5139586114088694,0.8291333333333334,1.7271967020420076,0.0,0.004463256661632083,0.025814789289058015,0.009638720497558137,0.031653214978809366,0.01179335971355638,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,17,6.561614513397217,0.0001,112.69204203287761,0.35692520134925837,0.8769600000381469,0.5109243079980215,0.8311666666666667,0.9385652588362263,0.0,0.004840743111530254,0.012847723377660695,0.004833383906123946,0.007114417832801939,0.0024006943440040415,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,18,6.259541829427083,0.0001,112.9393793741862,0.3637635279273987,0.8760066666920979,0.5251186597029368,0.8291333333333334,0.6521918318207952,0.0,0.006068809700780518,0.023403146697907752,0.009759863401223109,0.02597971348184699,0.010719297240646575,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,19,8.22382148106893,0.0001,113.19049835205078,0.3185742105293274,0.8917200000127158,0.4896487109184265,0.8398333333333333,0.5817454295202413,0.0,0.005668147233812039,0.011068092599459447,0.004426239968616784,0.004821927133919755,0.0010214368964029498,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,20,7.145160833994548,0.0001,113.43978118896484,0.30873380754152935,0.8927266667111714,0.49160671545664475,0.8392666666666666,0.07496468841863263,0.0,0.0057418024410841335,0.014161970321032342,0.0063378965966241095,0.005546053114267257,0.002829016319029159,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,21,7.1977338790893555,0.0001,113.69233703613281,0.29603121320088704,0.8977533333651224,0.48502056229909263,0.8428333333333332,0.4789677797539018,0.0,0.002746115750893466,0.001943291919598458,0.001410011847561231,0.007841296367689038,0.0011846237095944625,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,22,6.741513729095459,0.0001,113.9480489095052,0.287816283308665,0.8986733333396911,0.4868597528775533,0.8400333333333334,1.1550367522128568,0.0,0.00438602162251278,0.02928456074122787,0.013105881626635882,0.030291772326720985,0.010470116204385378,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,23,7.880627791086833,0.0001,114.20504252115886,0.277754878950119,0.904093333346049,0.4872229218403499,0.8442999999999999,1.1515705671716587,0.0,0.0030401900715832405,0.013736161684025276,0.0045380318498212556,0.026607595397322256,0.004070626487409484,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,24,8.272945562998453,0.0001,114.46304321289062,0.2722379843966166,0.9072399999999999,0.48823397186597184,0.8461,1.4494565634680838,0.0,0.003088661226177276,0.014697609334196945,0.003993394539788065,0.01117663462230817,0.0015620499351813684,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,25,7.715822537740071,0.0001,114.72142028808594,0.25312233242352805,0.9127866667048137,0.4872010830720266,0.8434666666666667,2.7736533543735553,0.0,0.004055997385187947,0.008781546703787271,0.0031484811188029105,0.004588762832846352,0.0036828431046317337,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,26,6.561605135599772,0.0001,114.98313649495442,0.22820916949590045,0.921506666653951,0.4624158405145009,0.8547333333333333,1.749265960935981,0.0,0.005306705058992258,0.013223889645418268,0.004564661367125733,0.023336330732044483,0.003971565602295108,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,27,7.543725331624349,0.0001,115.24168141682942,0.22859208799044292,0.9196466666857401,0.4771902774175008,0.8518666666666667,1.1410505289463806,0.0,0.0010606321970273733,0.01601062185444301,0.006952706869047872,0.02036980860112174,0.006757465007925179,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,28,5.761035760243733,0.0001,115.50319163004558,0.22318408201058704,0.9212333333524069,0.475794329448541,0.855,1.0443674243322363,0.0,0.0004312014280016224,0.027930245216844837,0.011269895000922025,0.019859903992093163,0.006977822009767739,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,29,6.484673500061035,0.0001,115.76254272460938,0.20971422398249306,0.926986666653951,0.4816170157114665,0.8529666666666667,0.3868028501706979,0.0,0.004437717849209492,0.02099204845230347,0.006899690803317265,0.023943160434239486,0.0049003401242498955,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,30,5.690139452616374,0.0001,116.02555084228516,0.19153535135269165,0.9331533333396912,0.4577611826737722,0.8579,0.72814792496351,0.0,0.00308202043744162,0.015040977640279483,0.0061818227908914565,0.023326249096720878,0.00721941825911202,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,31,7.367728233337402,0.0001,116.28421020507812,0.19786379171848298,0.9303800000254313,0.48898975807825723,0.8547333333333333,0.4027379143207362,0.0,0.005681041024645706,0.01743471974466137,0.007705270951276537,0.031084712602384098,0.008352444751887487,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,32,7.0191826820373535,0.0001,116.54430898030598,0.18062736492792766,0.9368733333396912,0.4677443205674489,0.8614,1.7067877198753556,0.0,0.004029854087529539,0.011773623486594225,0.006544504080436825,0.021007793297342203,0.006811020481543099,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,33,6.5397880872090655,0.0001,116.80377705891927,0.178932098848025,0.9384933333587647,0.48917208660443623,0.8586333333333332,2.743621063924755,0.0,0.0038471923264423932,0.020950156847295454,0.0073102758774491,0.032283033633643446,0.0068009803214929025,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,34,6.6686147054036455,0.0001,117.06470998128255,0.15952328361352286,0.9449733333269755,0.46926666634877523,0.8605333333333333,0.49848449588809596,0.0,0.0011265268864021497,0.013294396616078523,0.005621043786594153,0.023959702487550794,0.006527122898592763,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,35,6.2799027760823565,0.0001,117.32539621988933,0.17534024904251097,0.9386933333524068,0.48037298245429993,0.8575666666666667,2.0541727585768,0.0,0.004828426347952348,0.024158477435163472,0.0075799032338322485,0.019897167629872668,0.006616141876753626,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,36,6.312404632568359,0.0001,117.58410135904948,0.14750433638890584,0.949113333346049,0.45467358693281806,0.8654999999999999,0.772926923873439,0.0,0.002201782105872261,0.007263071019950581,0.0031091049113224616,0.019602087920523207,0.0038431757701151616,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,37,5.531656583150228,0.0001,117.84058888753255,0.1541641862932841,0.9465266666793823,0.48157251850763955,0.8632,0.5744073791323799,0.0,0.00798259409275631,0.00161579039759684,0.002257638900443433,0.0035246047066214495,0.0012288205727444398,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,38,5.730182647705078,0.0001,118.10368347167969,0.1374997650583585,0.9532266666920979,0.4686372715632121,0.8643666666666667,0.2169224933929368,0.0,0.008864223782115878,0.007366700834050952,0.0034734036796045696,0.014503447136777108,0.004235957192103481,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,39,6.918825626373291,0.0001,118.36177825927734,0.14118555780410766,0.9507600000127155,0.46874480721155803,0.864,1.8442545671011115,0.0,0.009391989190534302,0.014249236342570068,0.005806616894909812,0.012604978953300613,0.00419404339510212,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,40,6.204042673110962,0.0001,118.61776987711589,0.1372156100622813,0.9530333333269755,0.48155273930231735,0.8634666666666666,3.364648618639388,0.0,0.009032160252004736,0.01599515401329613,0.00574582746959206,0.01214196594780821,0.0033650160970392965,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,41,5.9173102378845215,0.0001,118.87652079264323,0.1296184333451589,0.955446666653951,0.4799369266112645,0.8641666666666666,1.9165283057772644,0.0,0.008943382893865573,0.0011420205996684933,0.0005558177192397793,0.01729670088553358,0.0019502136635080177,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,42,6.960426489512126,0.0001,119.13756561279297,0.113148420094649,0.9603933333460489,0.4678576756159465,0.8710333333333334,4.5380151654306635,0.0,0.0067996398259877735,0.006178528077998363,0.0028310657378945252,0.016251198020652988,0.002750151510977804,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,43,6.619944413503011,0.0001,119.38857523600261,0.11289397579193117,0.9618333333524068,0.4650643077850342,0.8693333333333334,1.6682657368327563,0.0,0.009675673624025095,0.01685914919254913,0.006084384373931142,0.0225551396780494,0.005578829028867423,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,44,7.151721954345703,0.0001,119.64264170328777,0.12252000265280405,0.9570066666666667,0.4936155867973963,0.8663333333333334,0.8382834922687663,0.0,0.017323168774186343,0.008153495926584818,0.002994417039839869,0.022707073002525852,0.005085600587279087,adabelief,none,none,0.0001,constant,0,none,none
name=adabelief:lr=0.0001:lr_schedule=constant:weight_decay=0,45,4.5326753457387285,0.0001,119.8982416788737,0.11204728676637014,0.9616066667111715,0.47993421878814696,0.8691,1.0048879148807826,0.0,0.013398042999487493,0.005172742467626258,0.0018304462225484943,0.0021302655387588636,0.0012489995996796711,adabelief,none,none,0.0001,constant,0,none,none
